uniprot,ensembl,dataset,,,,,,,,,,,,
D3ZZT9,ENSRNOG00000026415.7,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A4W2I809,ENSBIXG00005020433.1,bihybrid_gene_ensembl,,,,,,,,,,,,
H2U3Z1,ENSTRUG00000012496.3,,,,,,,,,,,,,
A0A3Q2V4L6,ENSHBUG00000006897.1,ggorilla_gene_ensembl,,,,,,,,,,,,
A0A672QW97,ENSSGRG00000040822.1,sgrahami_gene_ensembl,,,,,,,,,,,,
U3ISD6,ENSAPLG00000010420.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A3B5APF4,ENSSPAG00000017188.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A668AYV2,ENSMMDG00005024179.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A671U5Z2,ENSSAUG00010004082.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A671LZ03,ENSSANG00000013099.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A3P9PNT6,ENSPREG00000015909.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A2K6F925,ENSPCOG00000016710.1,pcoquereli_gene_ensembl,,,,,,,,,,,,
A0A673X682,ENSSTUG00000007299.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A5G2R1F6,ENSSSCG00000024864.4,sscrofa_gene_ensembl,,,,,,,,,,,,
A0A672ZGC0,ENSSORG00005008278.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A3Q2DBE7,ENSCVAG00000018712.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A672H1W7,ENSSFAG00005010137.1,sdumerili_gene_ensembl,,,,,,,,,,,,
A0A665T8N1,ENSENLG00000000880.1,elucius_gene_ensembl,,,,,,,,,,,,
M0RB22,ENSRNOG00000005711.9,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A3Q2QIZ3,ENSFHEG00000009461.1,fheteroclitus_gene_ensembl,,,,,,,,,,,,
U3J312,ENSAPLG00000014019.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A672U8N3,ENSSHBG00005009274.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A7N8WWC9,ENSMAMG00000022256.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A5F9D5Y2,ENSOCUG00000011676.4,ocuniculus_gene_ensembl,,,,,,,,,,,,
A0A3Q2CUC5,ENSCVAG00000011293.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A7N6BNC1,ENSATEG00000015883.2,atestudineus_gene_ensembl,,,,,,,,,,,,
G3Q3F2,ENSGACG00000018457.1,gaculeatus_gene_ensembl,,,,,,,,,,,,
A0A3Q1JBA9,ENSATEG00000021953.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A3P8WK19,ENSCSEG00000016507.1,csemilaevis_gene_ensembl,,,,,,,,,,,,
A0A3B3VHX6,ENSPLAG00000012345.1,platipinna_gene_ensembl,,,,,,,,,,,,
A0A673FM18,ENSSRHG00000000601.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A7N6BPI7,ENSATEG00000007209.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A3B3UHC6,ENSPLAG00000015309.1,platipinna_gene_ensembl,,,,,,,,,,,,
A0A3B3U7M7,ENSPLAG00000012345.1,platipinna_gene_ensembl,,,,,,,,,,,,
G1PIR7,ENSMLUG00000011651.2,mlucifugus_gene_ensembl,,,,,,,,,,,,
A0A3P9QD64,ENSPREG00000021758.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A3Q2EJY9,ENSCVAG00000022201.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A4X2KUJ4,ENSVURG00010009999.1,,,,,,,,,,,,,
A0A3Q3A9I1,ENSKMAG00000009876.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A3B4B740,ENSPMGG00000019700.1,pmajor_gene_ensembl,,,,,,,,,,,,
F7FGV5,ENSMODG00000008313.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A803SM50,ENSACAG00000012354.4,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A672N6L2,ENSSGRG00000025008.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3Q3EBL5,ENSHCOG00000020325.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A452HQJ7,ENSGAGG00000012889.1,gaculeatus_gene_ensembl,,,,,,,,,,,,
H2LFB9,ENSORLG00000003733.2,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A803T872,ENSACAG00000013206.3,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A4W4H3K1,ENSEEEG00000020215.1,eelectricus_gene_ensembl,,,,,,,,,,,,
S4RZX8,ENSPMAG00000009798.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A674I116,ENSTMTG00000001276.1,,,,,,,,,,,,,
A0A3Q2R398,ENSFHEG00000021676.1,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A3Q2FSF6,ENSCVAG00000011297.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A669CMY7,ENSONIG00000037274.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A3P9BVI3,ENSMZEG00005010544.1,mzebra_gene_ensembl,,,,,,,,,,,,
A0A672MY53,ENSSGRG00000022934.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3P8W548,ENSCSEG00000013830.1,csemilaevis_gene_ensembl,,,,,,,,,,,,
A0A4W4GF02,ENSEEEG00000016725.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A673G7U7,ENSSRHG00000004906.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A672RIG1,ENSSGRG00000044661.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3Q3GRJ4,ENSLBEG00000027538.1,lbergylta_gene_ensembl,,,,,,,,,,,,
G1NPS0,ENSMGAG00000014853.3,mgallopavo_gene_ensembl,,,,,,,,,,,,
A0A3P9QJF3,ENSPREG00000023213.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A096MFS9,ENSPFOG00000012292.2,pformosa_gene_ensembl,,,,,,,,,,,,
A0A2I3LWI9,ENSPANG00000025810.3,panubis_gene_ensembl,,,,,,,,,,,,
A0A2K5EGX9,ENSANAG00000033915.1,anancymaae_gene_ensembl,,,,,,,,,,,,
F6SPW4,ENSCING00000017574.2,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A673C6F2,ENSSORG00005022221.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
F6RK15,ENSCING00000013769.2,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A452GID4,ENSGAGG00000001121.1,gaculeatus_gene_ensembl,,,,,,,,,,,,
A0A3Q3QKC9,ENSMALG00000010204.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A6I8NUC2,ENSOANG00000040351.1,oanatinus_gene_ensembl,,,,,,,,,,,,
A0A3P9Q0E0,ENSPREG00000018646.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A3B5QT36,ENSXMAG00000022016.1,,,,,,,,,,,,,
G1K981,ENSACAG00000043698.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A3Q0RM14,ENSACIG00000007577.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A4W5QH41,ENSHHUG00000042992.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A3Q4BFQ2,ENSMMOG00000013680.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
H2ZF29,ENSCSAVG00000009523.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A3Q1HQ32,ENSAPOG00000016323.1,apolyacanthus_gene_ensembl,,,,,,,,,,,,
A0A673JXW6,ENSSRHG00000029576.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A2K6EKZ6,ENSPCOG00000007298.1,pcoquereli_gene_ensembl,,,,,,,,,,,,
A0A2I3HQI5,ENSNLEG00000008722.3,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A3P9A8I0,ENSELUG00000017196.2,elucius_gene_ensembl,,,,,,,,,,,,
H3B3C6,ENSLACG00000014447.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A3B3V7D0,ENSPLAG00000000072.1,platipinna_gene_ensembl,,,,,,,,,,,,
A0A670J840,ENSPMRG00000012539.1,pmuralis_gene_ensembl,,,,,,,,,,,,
A0A4W4FKL3,ENSEEEG00000011998.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A2I2UN57,ENSFCAG00000002431.6,fcatus_gene_ensembl,,,,,,,,,,,,
A0A665VXM6,ENSENLG00000015915.1,elucius_gene_ensembl,,,,,,,,,,,,
A0A803TPL9,ENSACAG00000039005.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A668AW12,ENSMMDG00005024233.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
U3K168,ENSFALG00000008417.2,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A671EVX0,ENSRFEG00010009820.1,rferrumequinum_gene_ensembl,,,,,,,,,,,,
A0A673C631,ENSSORG00005022059.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A672U3M7,ENSSHBG00005008135.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A673J2Z9,ENSSRHG00000023132.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A5F5PZV2,ENSECAG00000004869.4,ecaballus_gene_ensembl,,,,,,,,,,,,
A0A671P0I0,ENSSANG00000024121.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A803SQG6,ENSACAG00000037280.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
H2VBN5,ENSTRUG00000025100.2,,,,,,,,,,,,,
A0A4W3KA97,ENSCMIG00000017349.1,cmilii_gene_ensembl,,,,,,,,,,,,
A0A3B4E5Y6,ENSPNAG00000018241.1,pnattereri_gene_ensembl,,,,,,,,,,,,
A0A672NMJ4,ENSSGRG00000027462.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A4W2DLU2,ENSBIXG00000027207.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A3Q3GP71,ENSLBEG00000024931.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A2K6C598,ENSMNEG00000033274.1,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A4W5KJF2,ENSHHUG00000010307.1,hhucho_gene_ensembl,,,,,,,,,,,,
A0A3Q0S986,ENSACIG00000014093.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A5F5Y062,ENSFCAG00000011829.6,fcatus_gene_ensembl,,,,,,,,,,,,
A0A3P9LD04,ENSORLG00020000907.1,oniloticus_gene_ensembl,,,,,,,,,,,,
F6R2A5,ENSCING00000009058.3,cintestinalis_gene_ensembl,,,,,,,,,,,,
A0A3Q2EHE3,ENSCVAG00000021230.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
G3U520,ENSLAFG00000015617.3,lafricana_gene_ensembl,,,,,,,,,,,,
M3XAC7,ENSFCAG00000028560.4,fcatus_gene_ensembl,,,,,,,,,,,,
A0A670KAL0,ENSPMRG00000021434.1,pmuralis_gene_ensembl,,,,,,,,,,,,
A0A674P6N4,ENSTRUG00000032371.1,,,,,,,,,,,,,
A0A5G2QR51,ENSSSCG00000024864.4,sscrofa_gene_ensembl,,,,,,,,,,,,
A0A3P9MTT6,ENSPREG00000000551.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A3B4WL17,ENSSLDG00000004204.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
H2VB64,ENSTRUG00000018152.3,,,,,,,,,,,,,
A0A6Q2X752,ENSELUG00000021361.2,elucius_gene_ensembl,,,,,,,,,,,,
A0A3B4FAU6,ENSPNYG00000005844.1,pnyererei_gene_ensembl,,,,,,,,,,,,
A0A493U1P2,ENSAPLG00000006002.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A5F8GYF2,ENSMODG00000010748.2,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A4X2LLR4,ENSVURG00010017614.1,,,,,,,,,,,,,
A0A7N6FKW4,ENSATEG00000001082.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A2K5ER42,ENSANAG00000035375.1,anancymaae_gene_ensembl,,,,,,,,,,,,
A0A672K071,ENSSGRG00000002318.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A3Q2ZJS3,ENSHCOG00000017845.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A3Q2FM59,ENSCVAG00000007645.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A7N5KIP7,ENSAMEG00000030270.1,amelanoleuca_gene_ensembl,,,,,,,,,,,,
A0A3B3Z6L9,ENSPMGG00000000250.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A3Q3SC12,ENSMAMG00000008394.2,marmatus_gene_ensembl,,,,,,,,,,,,
W5MCF9,ENSLOCG00000005037.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A4W4FP29,ENSEEEG00000012748.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A4W2HML3,ENSBIXG00005011353.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A672TT97,ENSSHBG00005004464.1,shabroptila_gene_ensembl,,,,,,,,,,,,
D3Z8S9,ENSRNOG00000027374.7,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A673CB67,ENSSORG00005023796.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A3Q3Q1E8,ENSMALG00000001639.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A3Q4IE68,ENSNBRG00000022630.1,nbrichardi_gene_ensembl,,,,,,,,,,,,
A0A671YSB6,ENSSAUG00010026490.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A672PCF9,ENSSGRG00000031678.1,sgrahami_gene_ensembl,,,,,,,,,,,,
A0A4W3JCX2,ENSCMIG00000017117.1,cmilii_gene_ensembl,,,,,,,,,,,,
A0A452QQ28,ENSUAMG00000006507.1,,,,,,,,,,,,,
A0A452EIM1,ENSCHIG00000013791.1,chircus_gene_ensembl,,,,,,,,,,,,
A0A5F5XNG1,ENSFCAG00000014030.6,fcatus_gene_ensembl,,,,,,,,,,,,
Q10994,ENSOARG00020005932,oanatinus_gene_ensembl,,,,,,,,,,,,
A0A668UDY5,ENSOABG00000017379.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A669AWA0,ENSONIG00000038725.1,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A3P9PRJ6,ENSPREG00000016532.1,preticulata_gene_ensembl,,,,,,,,,,,,
A0A673N8T4,ENSSRHG00000047665.1,spartitus_gene_ensembl,,,,,,,,,,,,
A0A4W2F7Y1,ENSBIXG00005007870.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A3Q2YNU1,ENSHCOG00000006105.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A3Q3MKD4,ENSMAMG00000018759.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A672FZY0,ENSSFAG00005002814.1,sdumerili_gene_ensembl,,,,,,,,,,,,
A0A6I8PPR3,ENSOANG00000046694.1,oanatinus_gene_ensembl,,,,,,,,,,,,
A0A2K5BYP4,ENSANAG00000013908.1,anancymaae_gene_ensembl,,,,,,,,,,,,
A0A671KKD0,ENSSANG00000004414.1,rroxellana_gene_ensembl,,,,,,,,,,,,
F6WFL2,ENSMODG00000017339.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A7N6BRI2,ENSATEG00000011486.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A4W4GJ38,ENSEEEG00000017861.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A3B5QJ79,ENSXMAG00000007257.2,,,,,,,,,,,,,
A0A4W3GXA8,ENSCMIG00000003789.1,cmilii_gene_ensembl,,,,,,,,,,,,
G1KAD7,ENSACAG00000002240.3,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A4W4GZH5,ENSEEEG00000020215.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A3B3B9L3,ENSOMEG00000002628.1,ogarnettii_gene_ensembl,,,,,,,,,,,,
A0A3Q3Q742,ENSMALG00000004205.1,loculatus_gene_ensembl,,,,,,,,,,,,
A0A671W8Y5,ENSSAUG00010014579.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A3B4CJT1,ENSPNAG00000018028.1,pnattereri_gene_ensembl,,,,,,,,,,,,
A0A669PUT2,ENSPCLG00000008275.1,panubis_gene_ensembl,,,,,,,,,,,,
A0A3Q3GYT2,ENSKMAG00000020885.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A6I8NX44,ENSOANG00000003818.4,oanatinus_gene_ensembl,,,,,,,,,,,,
A0A2K5EUS4,ENSANAG00000035988.1,anancymaae_gene_ensembl,,,,,,,,,,,,
A0A671W5T6,ENSSAUG00010014590.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A2K6MBY8,ENSRBIG00000040357.1,rbieti_gene_ensembl,,,,,,,,,,,,
A0A670Y189,ENSPTXG00000001867.1,ptextilis_gene_ensembl,,,,,,,,,,,,
A0A3Q3WN01,ENSMMOG00000013971.1,mmurdjan_gene_ensembl,,,,,,,,,,,,
U3JPK4,ENSFALG00000004502.2,falbicollis_gene_ensembl,,,,,,,,,,,,
A0A4W5QE88,ENSHHUG00000043653.1,hhucho_gene_ensembl,,,,,,,,,,,,
E9Q6R1,ENSMUSG00000090210.8,mpfuro_gene_ensembl,,,,,,,,,,,,
M3ZEV3,ENSXMAG00000000733.2,,,,,,,,,,,,,
A0A3Q3KJZ5,ENSMAMG00000000592.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A3P9A9Y6,ENSELUG00000017276.2,elucius_gene_ensembl,,,,,,,,,,,,
A0A674MAC8,ENSTRUG00000017651.3,,,,,,,,,,,,,
A0A3Q3DUH1,ENSHCOG00000007274.1,hcomes_gene_ensembl,,,,,,,,,,,,
K7FBJ1,ENSPSIG00000005035.1,psinensis_gene_ensembl,,,,,,,,,,,,
A0A669CFQ1,ENSONIG00000003628.2,oniloticus_gene_ensembl,,,,,,,,,,,,
H2ZQX6,ENSCSAVG00000011731.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A4W4H268,ENSEEEG00000021138.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A4W2DTH0,ENSBIXG00000011369.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A674E1S8,ENSSTUG00000045577.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A493SZT7,ENSAPLG00000009936.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
A0A7N8WUV3,ENSMAMG00000017511.2,marmatus_gene_ensembl,,,,,,,,,,,,
H2ZS11,ENSLACG00000000165.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A7N5JQX7,ENSAMEG00000017287.2,amelanoleuca_gene_ensembl,,,,,,,,,,,,
A0A3B4VNX5,ENSSDUG00000023528.1,sdumerili_gene_ensembl,,,,,,,,,,,,
A0A3B1K3K4,ENSAMXG00000017485.2,amexicanus_gene_ensembl,,,,,,,,,,,,
F7EVE9,ENSMMUG00000008955.4,mmurdjan_gene_ensembl,,,,,,,,,,,,
A0A671UF66,ENSSAUG00010003586.1,saurata_gene_ensembl,,,,,,,,,,,,
A0A665X7D7,ENSENLG00000021733.1,elucius_gene_ensembl,,,,,,,,,,,,
A0A3B4CLV4,ENSPNAG00000017191.1,pnattereri_gene_ensembl,,,,,,,,,,,,
A0A452QEH7,ENSUAMG00000002987.1,,,,,,,,,,,,,
A0A671KJU4,ENSSANG00000003048.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A3Q2HRL2,ENSECAG00000000336.4,ecaballus_gene_ensembl,,,,,,,,,,,,
A0A6Q2YPQ1,ENSELUG00000026547.1,elucius_gene_ensembl,,,,,,,,,,,,
H3CUP6,ENSTNIG00000009120.1,,,,,,,,,,,,,
A0A2K5RJ30,ENSCCAG00000031970.1,cccarpio_gene_ensembl,,,,,,,,,,,,
A0A674AAS0,ENSSTUG00000022756.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A5F9CK16,ENSOCUG00000015076.4,ocuniculus_gene_ensembl,,,,,,,,,,,,
S4S013,ENSPMAG00000009831.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A7N9AY13,ENSMAMG00000022256.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A4W4GP61,ENSEEEG00000018191.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A7N4Q0E7,ENSSHAG00000027189.1,sgrahami_gene_ensembl,,,,,,,,,,,,
F7E4J4,ENSMODG00000005586.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A803T5E4,ENSACAG00000043698.1,acarolinensis_gene_ensembl,,,,,,,,,,,,
A0A3Q3CGB4,ENSHBUG00000001489.1,ggorilla_gene_ensembl,,,,,,,,,,,,
A0A493TG71,ENSAPLG00000009276.2,aplatyrhynchos_gene_ensembl,,,,,,,,,,,,
H2ZQX5,ENSCSAVG00000011731.1,csabaeus_gene_ensembl,,,,,,,,,,,,
A0A4W4EX61,ENSEEEG00000007826.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A3B3ZJN3,ENSPMGG00000004086.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A671RGD2,ENSSANG00000039113.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A670YSG3,ENSPTXG00000010197.1,ptextilis_gene_ensembl,,,,,,,,,,,,
S4R723,ENSPMAG00000000914.1,pmajor_gene_ensembl,,,,,,,,,,,,
A0A3Q1AZ23,ENSAOCG00000009607.1,aocellaris_gene_ensembl,,,,,,,,,,,,
A0A3Q1FXL1,ENSAPOG00000013643.1,apolyacanthus_gene_ensembl,,,,,,,,,,,,
A0A4W5M0H0,ENSHHUG00000019513.1,hhucho_gene_ensembl,,,,,,,,,,,,
F7AAN7,ENSMMUG00000022472.4,mmurdjan_gene_ensembl,,,,,,,,,,,,
H2S544,ENSTRUG00000003206.3,,,,,,,,,,,,,
A0A672UAS0,ENSSHBG00005009274.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A3Q3N4I8,ENSLBEG00000021779.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3Q2XVT1,ENSHCOG00000005918.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A4W4EZJ8,ENSEEEG00000008791.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A672TLC7,ENSSHBG00005001980.1,shabroptila_gene_ensembl,,,,,,,,,,,,
A0A5F5Q175,ENSECAG00000022910.3,ecaballus_gene_ensembl,,,,,,,,,,,,
A0A3Q2E6K6,ENSCVAG00000014586.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
I3K261,ENSONIG00000012080.2,oniloticus_gene_ensembl,,,,,,,,,,,,
A0A2K5K2P8,ENSCANG00000041379.1,btaurus_gene_ensembl,,,,,,,,,,,,
A0A4W4H7S2,ENSEEEG00000021080.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A4W6FL62,ENSLCAG00010023910.1,lcalcarifer_gene_ensembl,,,,,,,,,,,,
A0A3P8YWG8,ENSELUG00000019779.2,elucius_gene_ensembl,,,,,,,,,,,,
A0A3Q2WNJ9,ENSHBUG00000000112.1,ggorilla_gene_ensembl,,,,,,,,,,,,
A0A673BRL2,ENSSORG00005019826.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A3Q3NEF9,ENSLBEG00000024624.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A3Q2G134,ENSCVAG00000018234.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A674JYM1,ENSTMTG00000019377.1,,,,,,,,,,,,,
G1LK23,ENSAMEG00000006915.2,amelanoleuca_gene_ensembl,,,,,,,,,,,,
A0A5F5XKH5,ENSFCAG00000009754.6,fcatus_gene_ensembl,,,,,,,,,,,,
A0A3Q1JJ16,ENSATEG00000022679.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A452G7F3,ENSCHIG00000026428.1,chircus_gene_ensembl,,,,,,,,,,,,
A0A803YJC6,ENSMGAG00000001145.3,mgallopavo_gene_ensembl,,,,,,,,,,,,
M4B0G7,ENSXMAG00000020165.2,,,,,,,,,,,,,
P0DPK4_1,ENSG00000286219.2,fheteroclitus_gene_ensembl,,,,,,,,,,,,
A0A2I3GZV6,ENSNLEG00000027235.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
A0A6Q2YCF2,ENSELUG00000007230.2,elucius_gene_ensembl,,,,,,,,,,,,
A0A3Q1IGV8,ENSATEG00000012954.2,atestudineus_gene_ensembl,,,,,,,,,,,,
A0A4W2ETS2,ENSBIXG00000024442.1,bihybrid_gene_ensembl,,,,,,,,,,,,
A0A3B4WK10,ENSSLDG00000003226.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A3Q2FSM3,ENSCVAG00000011770.1,cvariegatus_gene_ensembl,,,,,,,,,,,,
A0A663LRM1,ENSACUG00000001293.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
F1M0R2,ENSRNOG00000001627.9,rnorvegicus_gene_ensembl,,,,,,,,,,,,
A0A3Q3L310,ENSLBEG00000002554.1,lbergylta_gene_ensembl,,,,,,,,,,,,
A0A674G807,ENSTGUG00000019340.1,tguttata_gene_ensembl,,,,,,,,,,,,
A0A3B3RZV3,ENSPKIG00000007302.1,pkingsleyae_gene_ensembl,,,,,,,,,,,,
A0A663N3F9,ENSACUG00000012735.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A452HNI7,ENSGAGG00000012359.1,gaculeatus_gene_ensembl,,,,,,,,,,,,
A0A4X2JYV7,ENSVURG00010002404.1,,,,,,,,,,,,,
A0A7N8YGG0,ENSMAMG00000008115.2,marmatus_gene_ensembl,,,,,,,,,,,,
A0A3Q3KAY3,ENSMALG00000021557.1,loculatus_gene_ensembl,,,,,,,,,,,,
G1NM73,ENSMGAG00000013865.3,mgallopavo_gene_ensembl,,,,,,,,,,,,
A0A2K6LTC1,ENSRBIG00000037241.1,rbieti_gene_ensembl,,,,,,,,,,,,
A0A4W6BX11,ENSLCAG00010002473.1,lcalcarifer_gene_ensembl,,,,,,,,,,,,
A0A674BU39,ENSSTUG00000031803.1,strutta_gene_ensembl,,,,,,,,,,,,
A0A3Q3AI84,ENSKMAG00000012144.1,hsapiens_gene_ensembl,,,,,,,,,,,,
A0A2K5S550,ENSCCAG00000035678.1,cccarpio_gene_ensembl,,,,,,,,,,,,
A0A4W4ES50,ENSEEEG00000006904.1,eelectricus_gene_ensembl,,,,,,,,,,,,
A0A2I2V332,ENSFCAG00000010230.6,fcatus_gene_ensembl,,,,,,,,,,,,
A0A3Q2V3M4,ENSHBUG00000006897.1,ggorilla_gene_ensembl,,,,,,,,,,,,
A0A3Q3E9J2,ENSHCOG00000019813.1,hcomes_gene_ensembl,,,,,,,,,,,,
A0A671LW53,ENSSANG00000012060.1,rroxellana_gene_ensembl,,,,,,,,,,,,
A0A4X2M234,ENSVURG00010024316.1,,,,,,,,,,,,,
A0A663LTX5,ENSACUG00000002113.1,acitrinellus_gene_ensembl,,,,,,,,,,,,
A0A668UWW5,ENSOABG00000019448.1,nleucogenys_gene_ensembl,,,,,,,,,,,,
H2TQM9,ENSTRUG00000010697.3,,,,,,,,,,,,,
A0A673BTB3,ENSSORG00005020061.1,sldorsalis_gene_ensembl,,,,,,,,,,,,
A0A3B3QQM2,ENSPKIG00000024246.1,pkingsleyae_gene_ensembl,,,,,,,,,,,,
F6PFY6,ENSMODG00000006840.4,mnemestrina_gene_ensembl,,,,,,,,,,,,
A0A4W5L5K5,ENSHHUG00000012870.1,hhucho_gene_ensembl,,,,,,,,,,,,
